cell_id,x,y,z,velocity_x,velocity_y,velocity_z,velocity_magnitude,pressure
16174,4.53125000000000000e-01,7.96875000000000000e-01,4.84375000000000000e-01,8.87670420405066996e-02,5.91879057970341391e-02,9.57657679908983494e-04,1.06694484644200616e-01,-3.04251039324374313e-02
16175,4.84375000000000000e-01,7.96875000000000000e-01,4.84375000000000000e-01,9.17638985221602699e-02,5.10401215275067058e-02,8.19565852757833603e-04,1.05006565345767730e-01,-3.12733629198109417e-02
16176,5.15625000000000000e-01,7.96875000000000000e-01,4.84375000000000000e-01,9.36795639109673783e-02,4.36026980358794336e-02,6.64883217779906207e-04,1.03331979755787090e-01,-3.19259273372193772e-02
16177,5.46875000000000000e-01,7.96875000000000000e-01,4.84375000000000000e-01,9.41728107150369143e-02,3.66123937442710823e-02,5.03475921006037467e-04,1.01040779597441469e-01,-3.23969393115058832e-02
16178,5.78125000000000000e-01,7.96875000000000000e-01,4.84375000000000000e-01,9.34749648447129877e-02,2.99312747879182210e-02,3.41952927862560028e-04,9.81507371085672126e-02,-3.27024364436456771e-02
16179,6.09375000000000000e-01,7.96875000000000000e-01,4.84375000000000000e-01,9.15580217796684581e-02,2.35071624494705353e-02,1.90302684360006431e-04,9.45277433018672925e-02,-3.28078144864334190e-02
16180,6.40625000000000000e-01,7.96875000000000000e-01,4.84375000000000000e-01,8.82945520463610106e-02,1.71405187496268749e-02,4.40866964356246554e-05,8.99429110475676447e-02,-3.27070402819521280e-02
16181,6.71875000000000000e-01,7.96875000000000000e-01,4.84375000000000000e-01,8.36882092734190508e-02,1.05759980609198053e-02,-1.01883912891090900e-04,8.43538883911575804e-02,-3.24195515433813586e-02
16182,7.03125000000000000e-01,7.96875000000000000e-01,4.84375000000000000e-01,7.76879768674906684e-02,3.47433859545237273e-03,-2.50236106720380723e-04,7.77660298366113223e-02,-3.19525487484182413e-02
16183,7.34375000000000000e-01,7.96875000000000000e-01,4.84375000000000000e-01,7.02161509715677756e-02,-4.75493528653121895e-03,-4.02565477453512455e-04,7.03781168105877541e-02,-3.13065618928338799e-02
16184,7.65625000000000000e-01,7.96875000000000000e-01,4.84375000000000000e-01,6.11284276988760811e-02,-1.52769783229789926e-02,-5.51338952948413823e-04,6.30109094860447916e-02,-3.04864239398820284e-02
16185,7.96875000000000000e-01,7.96875000000000000e-01,4.84375000000000000e-01,5.01714151706589492e-02,-3.06238937785553167e-02,-6.72922631037557121e-04,5.87830468354118910e-02,-2.94933684341770752e-02
16186,8.28125000000000000e-01,7.96875000000000000e-01,4.84375000000000000e-01,3.68111012189736783e-02,-5.65186067345858287e-02,-6.63991221887797909e-04,6.74525830825998818e-02,-2.82849432528351902e-02
16187,8.59375000000000000e-01,7.96875000000000000e-01,4.84375000000000000e-01,1.90013782433090181e-02,-1.05852302108726384e-01,-4.76851080401348589e-04,1.07545291035057680e-01,-2.67888918689019803e-02
16188,8.90625000000000000e-01,7.96875000000000000e-01,4.84375000000000000e-01,-1.06212259921234266e-02,-2.05005539412507459e-01,-9.61982396677754019e-05,2.05280517549742719e-01,-2.47550416372491165e-02
16189,9.21875000000000000e-01,7.96875000000000000e-01,4.84375000000000000e-01,-4.20635843940050727e-02,-3.72890063838771491e-01,2.20973205268316355e-04,3.75255104789944338e-01,-1.90212257804261049e-02
16190,9.53125000000000000e-01,7.96875000000000000e-01,4.84375000000000000e-01,-6.90516716444718459e-02,-5.12538350857416947e-01,4.19996215134122277e-04,5.17169093095630861e-01,-9.71877808797385646e-03
16191,9.84375000000000000e-01,7.96875000000000000e-01,4.84375000000000000e-01,-1.54095067912073634e-02,-4.34976937844568645e-01,4.61383290903793347e-04,4.35250045641269456e-01,5.01453850098504080e-04
16192,1.56250000000000000e-02,8.28125000000000000e-01,4.84375000000000000e-01,-1.82522130956180840e-03,3.48037975838554198e-02,-8.37782104716346294e-04,3.48616929873154860e-02,-2.07197348851206643e-02
16193,4.68750000000000000e-02,8.28125000000000000e-01,4.84375000000000000e-01,-3.48360632856566576e-03,1.01347850761912675e-01,-1.77744093189027841e-03,1.01423279691487525e-01,-2.04025870361753195e-02
16194,7.81250000000000000e-02,8.28125000000000000e-01,4.84375000000000000e-01,9.63801129885785528e-04,1.53027451261981196e-01,-2.17386616550122990e-03,1.53045925938789712e-01,-1.92990249647879558e-02
16195,1.09375000000000000e-01,8.28125000000000000e-01,4.84375000000000000e-01,9.41423373039310292e-03,1.81219780115897955e-01,-2.18709281013789586e-03,1.81477326068423844e-01,-1.79317965614739158e-02
16196,1.40625000000000000e-01,8.28125000000000000e-01,4.84375000000000000e-01,1.93596304461329596e-02,1.83918848192303225e-01,-1.97814222122892711e-03,1.84945535382830289e-01,-1.71816397025869247e-02
16197,1.71875000000000000e-01,8.28125000000000000e-01,4.84375000000000000e-01,3.00615369725887177e-02,1.75267793526244192e-01,-1.58864911042101990e-03,1.77834246585713979e-01,-1.72130482711319206e-02
16198,2.03125000000000000e-01,8.28125000000000000e-01,4.84375000000000000e-01,4.03659102782086068e-02,1.59984299560153698e-01,-1.10517759109760808e-03,1.65001831007565630e-01,-1.79714650762295702e-02
16199,2.34375000000000000e-01,8.28125000000000000e-01,4.84375000000000000e-01,5.02710700079886594e-02,1.42403255949083513e-01,-6.08828744952827133e-04,1.51017344888224575e-01,-1.92496702216181231e-02
16200,2.65625000000000000e-01,8.28125000000000000e-01,4.84375000000000000e-01,5.96659691613351667e-02,1.25294515687985025e-01,-1.60981107073088632e-04,1.38775968569363473e-01,-2.08008053718799213e-02
16201,2.96875000000000000e-01,8.28125000000000000e-01,4.84375000000000000e-01,6.85098842615928516e-02,1.09831461621375082e-01,2.05263347200388790e-04,1.29447272418024090e-01,-2.24552974170820485e-02
16202,3.28125000000000000e-01,8.28125000000000000e-01,4.84375000000000000e-01,7.67324508399233746e-02,9.62800993602968141e-02,4.78969720326447078e-04,1.23117650873962328e-01,-2.41065836182528213e-02
16203,3.59375000000000000e-01,8.28125000000000000e-01,4.84375000000000000e-01,8.42161700979806443e-02,8.44957444739782015e-02,6.58776948296338504e-04,1.19299321570792816e-01,-2.56871992409695056e-02
16204,3.90625000000000000e-01,8.28125000000000000e-01,4.84375000000000000e-01,9.08090884974691870e-02,7.42227115249893404e-02,7.38968253794908487e-04,1.17285325313711317e-01,-2.71532412582636551e-02
16205,4.21875000000000000e-01,8.28125000000000000e-01,4.84375000000000000e-01,9.63738091070370645e-02,6.52101758287408073e-02,7.32772730493072739e-04,1.16365007924588162e-01,-2.84713526324516762e-02
16206,4.53125000000000000e-01,8.28125000000000000e-01,4.84375000000000000e-01,1.00830113694080417e-01,5.72185415714571988e-02,6.92732801278993834e-04,1.15935987535621260e-01,-2.96147317343695635e-02
16207,4.84375000000000000e-01,8.28125000000000000e-01,4.84375000000000000e-01,1.04116111191773483e-01,5.00362117486380306e-02,6.19328908315738098e-04,1.15516971325208134e-01,-3.05701865826856212e-02
16208,5.15625000000000000e-01,8.28125000000000000e-01,4.84375000000000000e-01,1.06221958475312489e-01,4.35228223068254150e-02,5.23474819102981415e-04,1.14793791425184435e-01,-3.13230070462998736e-02
16209,5.46875000000000000e-01,8.28125000000000000e-01,4.84375000000000000e-01,1.07219101835274097e-01,3.75405070272904554e-02,4.11153416138953847e-04,1.13601912454678877e-01,-3.18604600783634340e-02
16210,5.78125000000000000e-01,8.28125000000000000e-01,4.84375000000000000e-01,1.06752772517927350e-01,3.18489474497728464e-02,2.91162492711446053e-04,1.11402848570042845e-01,-3.22124798321476100e-02
16211,6.09375000000000000e-01,8.28125000000000000e-01,4.84375000000000000e-01,1.05213008091100332e-01,2.64128648819978613e-02,1.71521151886019441e-04,1.08477859134286772e-01,-3.23663080312579163e-02
16212,6.40625000000000000e-01,8.28125000000000000e-01,4.84375000000000000e-01,1.02362478939647020e-01,2.10839863608524060e-02,5.23146466467228703e-05,1.04511311887070593e-01,-3.22868506136814587e-02
16213,6.71875000000000000e-01,8.28125000000000000e-01,4.84375000000000000e-01,9.81869139318701650e-02,1.56313259881416186e-02,-6.70817520733047053e-05,9.94234022731745465e-02,-3.19918680456315677e-02
16214,7.03125000000000000e-01,8.28125000000000000e-01,4.84375000000000000e-01,9.26426399612375745e-02,9.70205177674736928e-03,-1.89538053267208543e-04,9.31494738167630010e-02,-3.14869307754730779e-02
16215,7.34375000000000000e-01,8.28125000000000000e-01,4.84375000000000000e-01,8.56442036461895068e-02,2.71449832523001835e-03,-3.14736901335894135e-04,8.56877889705687235e-02,-3.07620101042308247e-02
16216,7.65625000000000000e-01,8.28125000000000000e-01,4.84375000000000000e-01,7.71042287174967811e-02,-6.42485055658623995e-03,-4.33709141096535610e-04,7.73726624487847958e-02,-2.98002153654696594e-02
16217,7.96875000000000000e-01,8.28125000000000000e-01,4.84375000000000000e-01,6.67613168255627026e-02,-1.99864283554800244e-02,-5.26897984035270607e-04,6.96908054493379919e-02,-2.85733654631105255e-02
16218,8.28125000000000000e-01,8.28125000000000000e-01,4.84375000000000000e-01,5.42230270730161418e-02,-4.29808833261013934e-02,-5.08636955479348880e-04,6.91935814075659850e-02,-2.70037266579242347e-02
16219,8.59375000000000000e-01,8.28125000000000000e-01,4.84375000000000000e-01,3.78894942955813330e-02,-8.67478277644365137e-02,-3.45855531537626523e-04,9.46621308437113479e-02,-2.49321900813458397e-02
16220,8.90625000000000000e-01,8.28125000000000000e-01,4.84375000000000000e-01,1.30869577895844670e-02,-1.75187675216786076e-01,-1.64308150148770085e-05,1.75675810178920672e-01,-2.17989566442687022e-02
16221,9.21875000000000000e-01,8.28125000000000000e-01,4.84375000000000000e-01,-1.24993121234220593e-02,-3.39163327219558997e-01,3.06046944157362241e-04,3.39393707954246560e-01,-1.44164755910507342e-02
16222,9.53125000000000000e-01,8.28125000000000000e-01,4.84375000000000000e-01,-5.42137698602294243e-02,-5.17313280063358971e-01,5.06583841182452156e-04,5.20146536275651328e-01,-1.67186250026716567e-03
16223,9.84375000000000000e-01,8.28125000000000000e-01,4.84375000000000000e-01,-1.52896777945724376e-03,-4.77850615766203080e-01,5.73474751435835463e-04,4.77853405977084811e-01,1.72768597830457830e-02
16224,1.56250000000000000e-02,8.59375000000000000e-01,4.84375000000000000e-01,-5.31329042277499299e-03,3.77302567810162762e-02,-9.27398942668012185e-04,3.81138216488065978e-02,-2.06862825646073160e-02
16225,4.68750000000000000e-02,8.59375000000000000e-01,4.84375000000000000e-01,-1.21175396987225660e-02,9.87335729988561561e-02,-1.90911551760308764e-03,9.94927028858404727e-02,-2.01961129511129232e-02
16226,7.81250000000000000e-02,8.59375000000000000e-01,4.84375000000000000e-01,-9.81445819555240399e-03,1.42494431539685579e-01,-2.27445181707606114e-03,1.42850130348413012e-01,-1.83787073398836778e-02
16227,1.09375000000000000e-01,8.59375000000000000e-01,4.84375000000000000e-01,5.96230171623006715e-04,1.65871924311905755e-01,-2.30158678232874692e-03,1.65888963065867451e-01,-1.62180136386758308e-02
16228,1.40625000000000000e-01,8.59375000000000000e-01,4.84375000000000000e-01,1.43967830323370287e-02,1.67677617325184353e-01,-2.13490883529363247e-03,1.68308076304335918e-01,-1.48662196750842350e-02
16229,1.71875000000000000e-01,8.59375000000000000e-01,4.84375000000000000e-01,2.91669366389370049e-02,1.59518377848816340e-01,-1.82690734769454699e-03,1.62173242721709687e-01,-1.46059626430419982e-02
16230,2.03125000000000000e-01,8.59375000000000000e-01,4.84375000000000000e-01,4.37158316863825100e-02,1.45763792052355012e-01,-1.44359610467764471e-03,1.52184890784951982e-01,-1.53509816521548159e-02
16231,2.34375000000000000e-01,8.59375000000000000e-01,4.84375000000000000e-01,5.70809495232159833e-02,1.29988758884843236e-01,-1.04248048573382548e-03,1.41973233394386611e-01,-1.67849319065900039e-02
16232,2.65625000000000000e-01,8.59375000000000000e-01,4.84375000000000000e-01,6.90816780235912892e-02,1.14595721740324466e-01,-6.70168485427249569e-04,1.33809217939347774e-01,-1.85917878845220305e-02
16233,2.96875000000000000e-01,8.59375000000000000e-01,4.84375000000000000e-01,7.97644933463331207e-02,1.00686295008954360e-01,-3.52072112632933077e-04,1.28453214658878434e-01,-2.05334691608809426e-02
16234,3.28125000000000000e-01,8.59375000000000000e-01,4.84375000000000000e-01,8.92335264222060137e-02,8.85500248976874571e-02,-9.72147892452133002e-05,1.25712921363871161e-01,-2.24625177053051767e-02
16235,3.59375000000000000e-01,8.59375000000000000e-01,4.84375000000000000e-01,9.75618283389534796e-02,7.80854944586891614e-02,9.41619203815751479e-05,1.24962649060287825e-01,-2.42930781697016686e-02
16236,3.90625000000000000e-01,8.59375000000000000e-01,4.84375000000000000e-01,1.04770706601483618e-01,6.90525096464950500e-02,2.21571587036626907e-04,1.25479875455076995e-01,-2.59739966848620898e-02
16237,4.21875000000000000e-01,8.59375000000000000e-01,4.84375000000000000e-01,1.10850842509477271e-01,6.12034989472772864e-02,2.88295138251578524e-04,1.26624881767119696e-01,-2.74737915392037242e-02
16238,4.53125000000000000e-01,8.59375000000000000e-01,4.84375000000000000e-01,1.15788055309136800e-01,5.43217064136344782e-02,2.97684563724310441e-04,1.27897655006103589e-01,-2.87733540199931574e-02
16239,4.84375000000000000e-01,8.59375000000000000e-01,4.84375000000000000e-01,1.19580402676569261e-01,4.82124402966079973e-02,2.82868220676482760e-04,1.28934061124571397e-01,-2.98574662884949354e-02
16240,5.15625000000000000e-01,8.59375000000000000e-01,4.84375000000000000e-01,1.22205417962074084e-01,4.27321971586250501e-02,2.48681236747284537e-04,1.29461448685105979e-01,-3.07223806054092857e-02
16241,5.46875000000000000e-01,8.59375000000000000e-01,4.84375000000000000e-01,1.23902062081207437e-01,3.77411187647859470e-02,1.92337500490663072e-04,1.29522778024975804e-01,-3.13414345554214602e-02
16242,5.78125000000000000e-01,8.59375000000000000e-01,4.84375000000000000e-01,1.24093115816361454e-01,3.31621601247053047e-02,1.23267439380839069e-04,1.28447831636081367e-01,-3.17488070053140378e-02
16243,6.09375000000000000e-01,8.59375000000000000e-01,4.84375000000000000e-01,1.23403578411323156e-01,2.87416724425501278e-02,4.76893922884406201e-05,1.26706468555447344e-01,-3.19514164938864767e-02
16244,6.40625000000000000e-01,8.59375000000000000e-01,4.84375000000000000e-01,1.21570624748296469e-01,2.43801441398481533e-02,-3.43689281960778804e-05,1.23991166665993233e-01,-3.19088894779598342e-02
16245,6.71875000000000000e-01,8.59375000000000000e-01,4.84375000000000000e-01,1.18517114559163375e-01,1.99846790302258721e-02,-1.19257932391806680e-04,1.20190299366568859e-01,-3.16246939135349237e-02
16246,7.03125000000000000e-01,8.59375000000000000e-01,4.84375000000000000e-01,1.14189097438005802e-01,1.51992273197085939e-02,-2.06680201566038376e-04,1.15196394047419201e-01,-3.10867470243191973e-02
16247,7.34375000000000000e-01,8.59375000000000000e-01,4.84375000000000000e-01,1.08509420113491462e-01,9.43578685867898885e-03,-2.92273475986477784e-04,1.08919299257722771e-01,-3.02710074295440487e-02
16248,7.65625000000000000e-01,8.59375000000000000e-01,4.84375000000000000e-01,1.01364911949140726e-01,1.69035378983093927e-03,-3.67477099815692555e-04,1.01379671087505188e-01,-2.91343695823222393e-02
16249,7.96875000000000000e-01,8.59375000000000000e-01,4.84375000000000000e-01,9.25145427216233635e-02,-1.01223196773865421e-02,-4.19288445417870150e-04,9.30675978708097040e-02,-2.75859895645773415e-02
16250,8.28125000000000000e-01,8.59375000000000000e-01,4.84375000000000000e-01,8.14061422591009498e-02,-3.05969408058228143e-02,-3.85298434371177817e-04,8.69671273474497131e-02,-2.54620242280804467e-02
16251,8.59375000000000000e-01,8.59375000000000000e-01,4.84375000000000000e-01,6.67908939115888084e-02,-7.03926774101453351e-02,-2.34939791127891152e-04,9.70371461821881442e-02,-2.24461056867986605e-02
16252,8.90625000000000000e-01,8.59375000000000000e-01,4.84375000000000000e-01,4.67155136781178468e-02,-1.52886466702030877e-01,4.69741027747985605e-05,1.59864358521241201e-01,-1.75446016757169754e-02
16253,9.21875000000000000e-01,8.59375000000000000e-01,4.84375000000000000e-01,2.89063345559950301e-02,-3.06372206442358797e-01,3.53619123623278664e-04,3.07733050068248304e-01,-7.40610230483427882e-03
16254,9.53125000000000000e-01,8.59375000000000000e-01,4.84375000000000000e-01,-2.46285113913947279e-02,-5.04809995870883377e-01,5.72391931469372122e-04,5.05410746954435663e-01,8.44555005877380485e-03
16255,9.84375000000000000e-01,8.59375000000000000e-01,4.84375000000000000e-01,2.14646610681543532e-02,-5.13362407470721815e-01,6.66182034767616384e-04,5.13811382588406307e-01,3.93169259592364984e-02
16256,1.56250000000000000e-02,8.90625000000000000e-01,4.84375000000000000e-01,-1.25559032924478699e-02,4.93716230715420604e-02,-1.06872969500334332e-03,5.09543919144239202e-02,-2.11607456305162832e-02
16257,4.68750000000000000e-02,8.90625000000000000e-01,4.84375000000000000e-01,-2.74001058995706481e-02,1.01439128324213410e-01,-2.10063897255723196e-03,1.05095552915320578e-01,-2.00324332095659398e-02
16258,7.81250000000000000e-02,8.90625000000000000e-01,4.84375000000000000e-01,-2.66948147058596839e-02,1.31707584571084863e-01,-2.43101339978359218e-03,1.34407629217539515e-01,-1.70944844303449472e-02
16259,1.09375000000000000e-01,8.90625000000000000e-01,4.84375000000000000e-01,-1.24139172055680730e-02,1.46843271692194050e-01,-2.47038972563471716e-03,1.47387769530075791e-01,-1.40412658887569038e-02
16260,1.40625000000000000e-01,8.90625000000000000e-01,4.84375000000000000e-01,6.68174036529403399e-03,1.46590954683767455e-01,-2.34436370718827530e-03,1.46761880918033827e-01,-1.20728776063858245e-02
16261,1.71875000000000000e-01,8.90625000000000000e-01,4.84375000000000000e-01,2.70709344479136624e-02,1.38588712851496765e-01,-2.11621572733210498e-03,1.41223741597234526e-01,-1.15579607551746736e-02
