case,grid,cells,faces,arm,scheme,repeat,outer_budget,outer_iterations,wall_seconds,setup_s,momentum_assembly_s,momentum_solve_s,response_s,predicted_flux_s,pressure_assembly_s,pressure_solve_s,velocity_correction_s,face_flux_correction_s,bookkeeping_s,other_s,discretization_s,linear_solve_s,status,gpu_discretization,all_finite,mass_imbalance,u_residual,v_residual,p_residual,continuity_residual,momentum_lin_iters,pressure_lin_iters,h2d_calls,h2d_bytes,d2h_calls,d2h_bytes,allocations,reallocations,kernels,syncs,peak_device_bytes,device_used_bytes_after,gpu_solve_s
cavity2d,160x160,25600,51520,gpu-disc,upwind,1,60,60,10.471,0.135271,1.02925,1.07504,0.00859663,0.000355177,0.380638,7.61749,0.0985019,0.0492659,0.0543796,0.0130295,1.5666,8.69253,MaxIterations,1,1,0,0.00230924,0.00103233,0.000132011,5.33697e-08,1137,10701,1555,520477872,48434,605039840,371,0,145299,47294,127206520,1351815168,8.66585
cavity2d,160x160,25600,51520,gpu-disc,upwind,2,60,60,9.98159,0.122925,1.04038,1.08007,0.00844831,0.000348899,0.381412,7.12414,0.096511,0.0495679,0.054555,0.0133077,1.57667,8.20421,MaxIterations,1,1,0,0.00230924,0.00103233,0.000132011,5.33697e-08,1137,10701,1555,520477872,48434,605039840,371,0,145299,47294,127206520,1351815168,8.17736
cavity2d,160x160,25600,51520,disc-only,upwind,0,60,60,9.17412,0.130264,1.27681,0.716826,0.0158591,0.000316262,0.460577,6.20148,0.184093,0.0814564,0.0601476,0.035804,2.01911,6.9183,MaxIterations,1,1,0,0.00230745,0.00103624,0.000132011,5.59308e-08,1137,10784,1011,260905072,960,502119840,345,0,2940,0,118625416,1351815168,0
cavity2d,160x160,25600,51520,disc-only,upwind,1,60,60,8.9118,0.125608,1.26028,0.711225,0.0183238,0.000287927,0.459301,5.96725,0.183285,0.0806775,0.0613495,0.0344637,2.00216,6.67847,MaxIterations,1,1,0,0.00230745,0.00103624,0.000132011,5.59308e-08,1137,10784,1011,260905072,960,502119840,345,0,2940,0,118625416,1351815168,0
cavity2d,160x160,25600,51520,disc-only,upwind,2,60,60,9.12646,0.13549,1.29701,0.736179,0.0152951,0.000314039,0.462485,6.10758,0.185245,0.079889,0.0609118,0.0352809,2.04023,6.84376,MaxIterations,1,1,0,0.00230745,0.00103624,0.000132011,5.59308e-08,1137,10784,1011,260905072,960,502119840,345,0,2940,0,118625416,1351815168,0
cavity2d,320x320,102400,205440,cpu,upwind,0,20,20,30.5511,0.0055857,6.65202,1.0319,0.0241916,0.0941358,0.893214,21.0837,0.575644,0.0280344,0.0701288,0.0915915,8.26724,22.1156,MaxIterations,0,1,0,0.00913006,0.00244704,0.000215288,4.75451e-08,394,8543,0,0,0,0,0,0,0,0,0,1351815168,0
cavity2d,320x320,102400,205440,cpu,upwind,1,20,20,31.1534,0.00437574,6.7878,1.05788,0.0246446,0.0951841,0.909869,21.4862,0.594975,0.0274179,0.071174,0.0935055,8.43989,22.5441,MaxIterations,0,1,0,0.00913006,0.00244704,0.000215288,4.75451e-08,394,8543,0,0,0,0,0,0,0,0,0,1351815168,0
cavity2d,320x320,102400,205440,cpu,upwind,2,20,20,31.6313,0.00549196,6.67443,1.05389,0.0237933,0.0944402,0.915498,22.0977,0.582249,0.0283559,0.0712278,0.0838002,8.31877,23.1516,MaxIterations,0,1,0,0.00913006,0.00244704,0.000215288,4.75451e-08,394,8543,0,0,0,0,0,0,0,0,0,1351815168,0
cavity2d,320x320,102400,205440,gpu-pipe,upwind,0,20,20,15.5935,0.00550202,6.81269,0.646893,0.0232387,0.0929704,0.939584,6.26986,0.605575,0.0291904,0.0744724,0.0893589,8.50325,6.91675,MaxIterations,0,1,0,0.00913029,0.00244605,0.00021529,3.65372e-08,395,7244,184,353259200,30578,219830400,28,2,91721,30518,34372624,1351815168,6.89923
cavity2d,320x320,102400,205440,gpu-pipe,upwind,1,20,20,15.1294,0.00513147,6.85329,0.600011,0.0225312,0.095287,0.902688,5.84651,0.604996,0.0286686,0.0756136,0.0864093,8.50746,6.44652,MaxIterations,0,1,0,0.00913029,0.00244605,0.00021529,3.65372e-08,395,7244,184,353259200,30578,219830400,26,0,91721,30518,34365424,1351815168,6.42946
cavity2d,320x320,102400,205440,gpu-pipe,upwind,2,20,20,15.0604,0.00571125,6.53461,0.626553,0.0225631,0.0928694,0.872997,6.14074,0.588907,0.0274658,0.0737847,0.0684525,8.13941,6.7673,MaxIterations,0,1,0,0.00913029,0.00244605,0.00021529,3.65372e-08,395,7244,184,353259200,30578,219830400,26,0,91721,30518,34365424,1351815168,6.74986
cavity2d,320x320,102400,205440,gpu-disc,upwind,0,20,20,8.20184,0.489256,1.14459,0.518397,0.00555842,0.000381048,0.477815,5.32847,0.0823371,0.0341174,0.069338,0.0170746,1.7448,5.84687,MaxIterations,1,1,0,0.00913029,0.00244605,0.00021529,3.65372e-08,395,7244,715,969072432,30898,890448480,371,0,92701,30518,507545720,1351815168,5.81783
cavity2d,320x320,102400,205440,gpu-disc,upwind,1,20,20,7.78372,0.363045,1.14861,0.520736,0.00514024,0.000376254,0.473539,5.03596,0.0823692,0.0364834,0.0696855,0.0172574,1.74651,5.55669,MaxIterations,1,1,0,0.00913029,0.00244605,0.00021529,3.65372e-08,395,7244,715,969072432,30898,890448480,371,0,92701,30518,507545720,1351815168,5.52696
cavity2d,320x320,102400,205440,gpu-disc,upwind,2,20,20,8.04723,0.353502,1.13828,0.532762,0.00540654,0.000296296,0.483541,5.3035,0.0810695,0.0325858,0.0685846,0.0170501,1.74118,5.83627,MaxIterations,1,1,0,0.00913029,0.00244605,0.00021529,3.65372e-08,395,7244,715,969072432,30898,890448480,371,0,92701,30518,507545720,1351815168,5.80467
cavity2d,320x320,102400,205440,disc-only,upwind,0,20,20,24.0931,0.365064,1.51034,1.02772,0.0119341,0.000448223,0.572357,20.254,0.138726,0.0746566,0.0781513,0.0259248,2.30847,21.2817,MaxIterations,1,1,0,0.00913006,0.00244704,0.000215288,4.75451e-08,394,8543,531,615813232,320,670618080,345,0,980,0,473180296,1351815168,0
cavity2d,320x320,102400,205440,disc-only,upwind,1,20,20,23.6986,0.472089,1.49114,1.01251,0.013249,0.000723116,0.574548,19.7988,0.137329,0.0647955,0.0734387,0.0254432,2.28179,20.8113,MaxIterations,1,1,0,0.00913006,0.00244704,0.000215288,4.75451e-08,394,8543,531,615813232,320,670618080,345,0,980,0,473180296,1351815168,0
cavity2d,320x320,102400,205440,disc-only,upwind,2,20,20,23.8083,0.469006,1.48987,1.01869,0.0121602,0.000642803,0.570421,19.9019,0.138236,0.0711075,0.0745872,0.0264224,2.28244,20.9206,MaxIterations,1,1,0,0.00913006,0.00244704,0.000215288,4.75451e-08,394,8543,531,615813232,320,670618080,345,0,980,0,473180296,1351815168,0
cavity2d,640x640,409600,820480,cpu,upwind,0,8,8,92.5508,0.0190464,14.3811,2.08209,0.0362516,0.148139,2.26721,72.4443,0.909655,0.0478508,0.113172,0.101129,17.7903,74.5264,MaxIterations,0,1,0,0.0311647,0.00533118,0.000268289,2.85764e-10,156,5824,0,0,0,0,0,0,0,0,0,1351815168,0
cavity2d,640x640,409600,820480,cpu,upwind,1,8,8,91.988,0.0214417,14.3213,2.06336,0.0363592,0.142781,2.27475,71.9618,0.9071,0.0466781,0.111638,0.0994312,17.729,74.0252,MaxIterations,0,1,0,0.0311647,0.00533118,0.000268289,2.85764e-10,156,5824,0,0,0,0,0,0,0,0,0,1351815168,0
cavity2d,640x640,409600,820480,cpu,upwind,2,8,8,93.5198,0.0229123,14.3253,2.12134,0.0354604,0.150074,2.30055,73.3676,0.935338,0.0447382,0.114369,0.10086,17.7915,75.4889,MaxIterations,0,1,0,0.0311647,0.00533118,0.000268289,2.85764e-10,156,5824,0,0,0,0,0,0,0,0,0,1351815168,0
cavity2d,640x640,409600,820480,gpu-pipe,upwind,0,8,8,24.1087,0.0187789,14.5228,0.507845,0.0368524,0.148875,2.28387,5.35402,0.957282,0.0500065,0.121805,0.100903,17.9997,5.86187,MaxIterations,0,1,0,0.0311647,0.00533166,0.000268288,5.23623e-10,156,5629,76,589291392,23154,596416000,28,2,69453,23130,137572464,1351815168,5.82217
cavity2d,640x640,409600,820480,gpu-pipe,upwind,1,8,8,25.8354,0.0204867,14.8359,0.456118,0.0350705,0.153802,2.35791,6.71786,0.97141,0.0479337,0.120259,0.112522,18.402,7.17398,MaxIterations,0,1,0,0.0311647,0.00533166,0.000268288,5.23623e-10,156,5629,76,589291392,23154,596416000,26,0,69453,23130,137543664,1351815168,7.1324
cavity2d,640x640,409600,820480,gpu-pipe,upwind,2,8,8,24.6076,0.0216341,14.6008,0.527488,0.0349149,0.153246,2.33699,5.70774,0.960852,0.0443456,0.111254,0.101878,18.1311,6.23523,MaxIterations,0,1,0,0.0311647,0.00533166,0.000268288,5.23623e-10,156,5629,76,589291392,23154,596416000,26,0,69453,23130,137543664,1351815168,6.19458
cavity2d,640x640,409600,820480,gpu-disc,upwind,0,8,8,9.31666,1.34786,2.41591,0.268228,0.00449199,0.000221779,1.15827,3.82258,0.0333426,0.0157192,0.112167,0.0913436,3.62795,4.09081,MaxIterations,1,1,0,0.0311647,0.00533166,0.000268288,5.23623e-10,156,5629,463,2538414064,23282,1670305472,371,0,69845,23130,2027622520,1351815168,4.04483
cavity2d,640x640,409600,820480,gpu-disc,upwind,1,8,8,9.23366,1.3883,2.47674,0.259485,0.0082282,0.000413203,1.15928,3.64328,0.0339844,0.0168213,0.11344,0.0914446,3.69546,3.90276,MaxIterations,1,1,0,0.0311647,0.00533166,0.000268288,5.23623e-10,156,5629,463,2538414064,23282,1670305472,371,0,69845,23130,2027622520,1351815168,3.85368
cavity2d,640x640,409600,820480,gpu-disc,upwind,2,8,8,8.96528,1.35694,2.39887,0.259305,0.00450994,0.000330638,1.15743,3.49149,0.0327702,0.0158694,0.110565,0.0926902,3.60978,3.7508,MaxIterations,1,1,0,0.0311647,0.00533166,0.000268288,5.23623e-10,156,5629,463,2538414064,23282,1670305472,371,0,69845,23130,2027622520,1351815168,3.70439
cavity2d,640x640,409600,820480,disc-only,upwind,0,8,8,83.4008,1.35575,3.38578,2.09701,0.0157359,0.000381049,1.44245,74.4947,0.267184,0.0693642,0.113084,0.107877,5.18089,76.5917,MaxIterations,1,1,0,0.0311647,0.00533118,0.000268289,2.85764e-10,156,5824,387,1949122672,128,1073889472,345,0,392,0,1890078856,1351815168,0
cavity2d,640x640,409600,820480,disc-only,upwind,1,8,8,83.0205,1.47669,3.3914,2.08214,0.0149284,0.000312153,1.42867,74.0159,0.267076,0.0698861,0.12276,0.10109,5.17227,76.0981,MaxIterations,1,1,0,0.0311647,0.00533118,0.000268289,2.85764e-10,156,5824,387,1949122672,128,1073889472,345,0,392,0,1890078856,1351815168,0
cavity2d,640x640,409600,820480,disc-only,upwind,2,8,8,83.1628,1.85651,3.40591,2.08881,0.01732,0.000293216,1.41998,73.7584,0.269847,0.0714797,0.117069,0.104487,5.18483,75.8472,MaxIterations,1,1,0,0.0311647,0.00533118,0.000268289,2.85764e-10,156,5824,387,1949122672,128,1073889472,345,0,392,0,1890078856,1351815168,0
